Fid,Line,E_Nad83,N_Nad83,Lon,Lat,Alt,Height,DEM,Date,Time,Base_Mag,Diurnal,Mag_Filt,Mag_Raw,TMI,RMF,igrf,inc,dec
677390.9,106601,687064.042931825,450278.108055168,-87.8982818254933,44.5064866927089,261.951750491095,24.5899391367181,237.361811354377,2021/01/25,20:09:51,-9999.99,4.15990998324824,54944.9981625031,54945.1289884829,54940.8382525198,459.317301125266,54481.5209513946,70.8856115181021,-4.34402515926799
677410.9,106601,687461.191617892,450143.239516042,-87.8933326485273,44.5051813070539,270.83775598106,33.5208441514978,237.316911829563,2021/01/25,20:10:11,-9999.99,4.25154651548358,54895.1329249961,54895.1668,54890.8813784806,410.366304332318,54480.5150741483,70.8844307544424,-4.34777215979489
677430.9,106601,687823.316824489,450000.243724414,-87.8888266285651,44.5038107359893,267.99390658058,28.5498888512152,239.444017729365,2021/01/25,20:10:31,-9999.99,4.3017491072518,54869.4962243833,54869.449,54865.194475276,385.365094174318,54479.8293811017,70.8832318429929,-4.35116186028218
677450.9,106601,688095.006344551,449798.7286787,-87.8854767230936,44.5019345803063,272.212832494287,32.9508794772989,239.261953016988,2021/01/25,20:10:51,-9999.99,4.35857734189516,54882.2258619534,54882.2725,54877.8672846115,399.082692785829,54478.7845918257,70.8817104141988,-4.35353201520455
677470.9,106601,688375.142845237,449685.472769517,-87.8819920931194,44.500850388377,289.42628381093,50.6362276103358,238.790056200594,2021/01/25,20:11:11,-9999.99,4.36931256298433,54888.5408290549,54888.402561908,54884.1715164919,406.471311080131,54477.7002054117,70.8807490622315,-4.35613262555304
677490.9,106601,688692.509945748,449564.274685281,-87.878042189221,44.4996859426608,288.446305331952,50.7703751675696,237.675930164382,2021/01/25,20:11:31,-9999.99,4.33826056528298,54899.7555761191,54899.7706,54895.4173155539,418.3456044942,54477.0717110597,70.8797231864612,-4.35910831811989
677510.9,106601,688979.149579274,449325.149963669,-87.8745172499479,44.4974676258241,292.946186435478,56.3069095174052,236.639276918073,2021/01/25,20:11:51,-9999.99,4.33085347468386,54929.2855861663,54929.3113,54924.9547326916,449.086411506833,54475.8683211848,70.877943724487,-4.36156049105827
677530.9,106601,689349.853381162,449329.059055831,-87.8698563221261,44.4974159470453,277.420989573953,40.4221325807446,236.998856993208,2021/01/25,20:12:11,-9999.99,4.33504655687689,54926.8288979137,54926.8866149013,54922.4938513568,446.41351689861,54476.0803344582,70.8777083013433,-4.36530626880718
677550.9,106601,689724.383845697,449192.232446669,-87.8651935269683,44.4960970549229,268.504240585658,30.1022512519408,238.401989333718,2021/01/25,20:12:31,-9999.99,4.27827599901235,54912.2177101333,54912.2167,54907.9394341343,432.361064965022,54475.5783691692,70.8765435165946,-4.3688342095481
677570.9,106601,690133.590215148,449041.682182853,-87.8600996217782,44.4946463434588,271.429562916488,32.8865758565843,238.542987059904,2021/01/25,20:12:51,-9999.99,4.10066406684442,54883.9703996681,54883.9407,54879.8697356012,405.198862327343,54474.6708732739,70.8752529742119,-4.3726756819084
677590.9,106601,690543.351565135,448840.050010072,-87.8550158539643,44.4927357243538,272.201804877571,33.9781633267364,238.223641550834,2021/01/25,20:13:11,-9999.99,3.88917407435963,54847.22529545,54847.2693614981,54843.3361213756,369.704159035238,54473.6319623404,70.8736291409637,-4.37643291652264
677610.9,106601,690940.316132739,448709.140314707,-87.8500698717299,44.4914641601522,285.069011427898,39.9854424937005,245.083568934197,2021/01/25,20:13:31,-9999.99,3.83536925022016,54824.3027351785,54824.3444492781,54820.4673659283,347.940695468576,54472.5266704597,70.8724669164682,-4.38017679104319
677630.9,106601,691373.465924238,448598.263256154,-87.8446626972596,44.4903640213552,281.811235572776,42.7294392841978,239.081796288578,2021/01/25,20:13:51,-9999.99,3.95347780910583,54808.1093776829,54808.1497,54804.1558998738,332.231673579299,54471.9242262945,70.8714216799401,-4.38433300121199
677650.9,106601,691825.359769421,448469.008047811,-87.8390262731007,44.4890938356282,276.784566742456,36.6503312632705,240.134235479186,2021/01/25,20:14:11,-9999.99,4.00802320853597,54785.7234995168,54785.7271,54781.7154763083,310.425363343034,54471.2901129653,70.8702431220077,-4.38864562329409
677670.9,106601,692242.904641387,448270.15402333,-87.8338449629132,44.4872054363021,283.883989981296,42.5968287943347,241.287161186962,2021/01/25,20:14:31,-9999.99,3.92083996679169,54796.814362328,54796.5054696392,54792.8935223612,322.815609877609,54470.0779124836,70.8686242786872,-4.39247801996665
677690.9,106601,692597.375750022,447986.743819144,-87.8294848483501,44.4845711902021,277.964516811874,35.0866536736424,242.877863138232,2021/01/25,20:14:51,-9999.99,3.8545313438381,54832.2670921969,54832.3742,54828.4125608531,359.458121989679,54468.9544388634,70.8665098004724,-4.39553628854085
677710.9,106601,692985.460418935,447788.692649902,-87.8246741913589,44.4826966476646,282.645864401727,40.4906543587022,242.155210043025,2021/01/25,20:15:11,-9999.99,3.84132102604401,54819.7751031705,54819.742,54815.9337821445,348.10248074041,54467.831301404,70.8649193216071,-4.3990749707047
677730.9,106601,693391.121690276,447674.908362386,-87.8196147376542,44.4815757732682,279.444812169583,29.478908614298,249.965903555286,2021/01/25,20:15:31,-9999.99,3.80418377850751,54788.2106088942,54788.2105,54784.4064251157,317.174031981136,54467.2323931345,70.8638729952622,-4.40294694436992
677750.9,106601,693794.457622448,447526.539960633,-87.8145963245963,44.4801441123178,283.385770642765,31.0096618429349,252.37610879983,2021/01/25,20:15:51,-9999.99,3.72869985119089,54785.3722623557,54785.341887522,54781.6435625045,315.338269775668,54466.3052927288,70.8625957434044,-4.40672707269406
677770.9,106601,694218.660638902,447345.623092464,-87.8093269267922,44.4784143929452,288.917790323691,35.2669702407125,253.650820082978,2021/01/25,20:16:11,-9999.99,3.75549235189774,54788.6964733541,54788.7108,54784.9409810022,319.743011966872,54465.1979690353,70.861088008707,-4.41065641141975
677790.9,106601,694643.927219326,447171.596771499,-87.804042158715,44.4767461672568,292.073834813257,35.1778247050398,256.896010108217,2021/01/25,20:16:31,-9999.99,3.94495094810384,54719.1386590065,54719.1153,54715.1937080584,251.011825128837,54464.1818829295,70.8596259733036,-4.41461011190973
677810.9,106601,695058.441301262,446967.899064884,-87.7989028362617,44.4748133804068,302.759029221209,42.7270686556025,260.031960565606,2021/01/25,20:16:51,-9999.99,4.04991237423185,54641.5218464877,54641.4984392679,54637.4719341135,174.621349850888,54462.8505842626,70.85797115851,-4.41839558004795
677830.9,106601,695464.429332942,446742.087350574,-87.7938784778766,44.4726834991115,304.149757507757,39.7787104614303,264.371047046327,2021/01/25,20:17:11,-9999.99,4.00617969945898,54613.226595169,54613.2020773797,54609.2204154695,147.518453802273,54461.7019616672,70.8561853028428,-4.4220630794741
677850.9,106601,695860.464520797,446679.556677748,-87.7889240460198,44.4720247093902,303.594431757497,34.1493389100442,269.445092847452,2021/01/25,20:17:31,-9999.99,3.93961833031577,54624.6965367491,54624.745,54620.7569184188,159.531923583942,54461.2249948349,70.8554763699458,-4.42592475535112
677870.9,106601,696233.578175039,446547.600138049,-87.7842813479496,44.4707467397398,309.345938425356,30.6489765167544,278.696961908602,2021/01/25,20:17:51,-9999.99,3.82297701845347,54646.8902176674,54646.8248,54643.0672406489,182.740924214755,54460.3263164341,70.8543249404758,-4.42942599299338
677890.9,106601,696632.934540518,446374.194137364,-87.7793233184418,44.469089293327,304.911388134442,25.9704538960561,278.940934238386,2021/01/25,20:18:11,-9999.99,3.75901711677467,54659.6468380895,54659.6905748942,54655.8878209728,196.34758246495,54459.5402385078,70.8528903732611,-4.43312426246824
677910.9,106601,697056.700253602,446210.304404571,-87.7740556795448,44.4675112662473,329.07340979662,50.1018724203629,278.971537376257,2021/01/25,20:18:31,-9999.99,3.84322540954275,54635.2971260792,54635.3315,54631.4539006696,173.481092695976,54457.9728079736,70.8514752765489,-4.43705918471766
677930.9,106601,697505.853024079,446026.582755468,-87.7684762180393,44.4657483613778,314.388516521226,34.9489364850953,279.439580036131,2021/01/25,20:18:51,-9999.99,3.87768254137941,54605.8531551656,54605.8838,54601.9754726242,144.573755033744,54457.4017175905,70.849942680587,-4.4412458627721
677950.9,106601,697982.309638059,445838.76247987,-87.7625555294491,44.4639415976851,310.116977932255,38.367420890224,271.749557042031,2021/01/25,20:19:11,-9999.99,3.81536073934172,54587.9222919948,54587.8734001673,54584.1069312555,127.601564714147,54456.5053665413,70.848353134318,-4.44568921351001
677970.9,106601,698452.538803567,445623.851051622,-87.7567227775986,44.4618923625233,301.539771734317,33.5674911221432,267.972280612174,2021/01/25,20:19:31,-9999.99,3.827672902917,54580.9944732367,54581.0465,54577.1668003337,121.53504596524,54455.6317543685,70.8465939837555,-4.45002424548469
677990.9,106601,698885.883259262,445421.383707388,-87.751349440247,44.4599639084787,314.333222331154,54.4938948468276,259.839327484327,2021/01/25,20:19:51,-9999.99,3.86485768573302,54560.1483452141,54560.1053,54556.2834875284,102.053220889939,54454.2302666384,70.8449262041348,-4.45399257523563
678010.9,106601,699221.668365019,445104.455089353,-87.7472414420803,44.4570297230567,291.105307780229,38.9953230520755,252.109984728154,2021/01/25,20:20:11,-9999.99,3.80336713368931,54540.6214497495,54540.2554,54536.8180826158,83.3455167658612,54453.4725658499,70.8426137643887,-4.45680720443323
678030.9,106601,699655.956953692,445086.241619782,-87.7417931053427,44.4567581103512,276.077557054239,36.3746210030124,239.702936051227,2021/01/25,20:20:31,-9999.99,3.77528645442228,54522.0635569442,54522.0293485079,54518.2882704897,64.7497998568797,54453.5384706329,70.8421728553774,-4.46114006821785
678050.9,106601,700058.752305219,444922.284799409,-87.73679104505,44.4551830098829,282.257381184359,36.5425195532696,245.714861631089,2021/01/25,20:20:51,-9999.99,3.89248146929205,54517.5567413893,54517.6052528455,54513.66425992,61.1788666715365,54452.4853932485,70.84078450101,-4.46487546784323
678070.9,106601,700466.370639778,444785.153824054,-87.7317193425885,44.4538478097698,284.283467234486,27.7169921229053,256.56647511158,2021/01/25,20:21:11,-9999.99,4.01512989661351,54552.7449962935,54553.646,54548.7298663968,97.0843439702585,54451.6455224266,70.839570892715,-4.46871064613748
832992.1,106701,700849.786980452,443836.282175986,-87.727235161116,44.4452162621395,307.540286165732,36.7124396025796,270.827846563152,2021/01/27,15:23:12,-9999.99,-6.48222886705677,54521.2419015409,54521.2343,54527.7241304079,81.1745586478428,54446.5495717601,70.8326762791958,-4.47109377064289
833012.1,106701,700470.613534214,443985.779733458,-87.7319445062944,44.4466557963406,295.212680439529,31.4064167565879,263.806263682941,2021/01/27,15:23:32,-9999.99,-6.63587558949161,54513.2030566496,54513.197642012,54519.8389322391,72.1331883130115,54447.7057439261,70.8339579131586,-4.46757634224652
